INFO  - 2016-09-20 19:20:27.828; [   ] org.eclipse.jetty.util.log.Log; Logging initialized @1008ms
WARN  - 2016-09-20 19:20:29.350; [   ] org.apache.solr.core.CoreContainer; Couldn't add files from /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/lib to classpath: /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/lib
INFO  - 2016-09-20 19:20:29.371; [   ] org.apache.solr.handler.component.HttpShardHandlerFactory; created with socketTimeout : 600000,connTimeout : 60000,maxConnectionsPerHost : 20,maxConnections : 10000,corePoolSize : 0,maximumPoolSize : 2147483647,maxThreadIdleTime : 5,sizeOfQueue : -1,fairnessPolicy : false,useRetries : false,connectionsEvictorSleepDelay : 5000,maxConnectionIdleTime : 40000,
INFO  - 2016-09-20 19:20:29.761; [   ] org.apache.solr.update.UpdateShardHandler; Creating UpdateShardHandler HTTP client with params: socketTimeout=600000&connTimeout=60000&retry=true
INFO  - 2016-09-20 19:20:29.766; [   ] org.apache.solr.logging.LogWatcher; SLF4J impl is org.slf4j.impl.Log4jLoggerFactory
INFO  - 2016-09-20 19:20:29.767; [   ] org.apache.solr.logging.LogWatcher; Registering Log Listener [Log4j (org.slf4j.impl.Log4jLoggerFactory)]
INFO  - 2016-09-20 19:20:29.770; [   ] org.apache.solr.core.CoreContainer; Security conf doesn't exist. Skipping setup for authorization module.
INFO  - 2016-09-20 19:20:29.771; [   ] org.apache.solr.core.CoreContainer; No authentication plugin used.
INFO  - 2016-09-20 19:20:29.832; [   ] org.apache.solr.core.CorePropertiesLocator; Looking for core definitions underneath /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr
INFO  - 2016-09-20 19:20:29.836; [   ] org.apache.solr.core.CoreDescriptor; Created CoreDescriptor: {name=db, config=solrconfig.xml, loadOnStartup=true, schema=schema.xml, configSetProperties=configsetprops.json, transient=false, dataDir=data/}
INFO  - 2016-09-20 19:20:29.836; [   ] org.apache.solr.core.CorePropertiesLocator$1; Found core db in /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/db
INFO  - 2016-09-20 19:20:29.837; [   ] org.apache.solr.core.CoreDescriptor; Created CoreDescriptor: {name=tika, config=solrconfig.xml, loadOnStartup=true, schema=schema.xml, configSetProperties=configsetprops.json, transient=false, dataDir=data/}
INFO  - 2016-09-20 19:20:29.837; [   ] org.apache.solr.core.CorePropertiesLocator$1; Found core tika in /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/tika
INFO  - 2016-09-20 19:20:29.838; [   ] org.apache.solr.core.CoreDescriptor; Created CoreDescriptor: {name=solr, config=solrconfig.xml, loadOnStartup=true, schema=schema.xml, configSetProperties=configsetprops.json, transient=false, dataDir=data/}
INFO  - 2016-09-20 19:20:29.838; [   ] org.apache.solr.core.CorePropertiesLocator$1; Found core solr in /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/solr
INFO  - 2016-09-20 19:20:29.839; [   ] org.apache.solr.core.CoreDescriptor; Created CoreDescriptor: {name=mail, config=solrconfig.xml, loadOnStartup=true, schema=schema.xml, configSetProperties=configsetprops.json, transient=false, dataDir=data/}
INFO  - 2016-09-20 19:20:29.839; [   ] org.apache.solr.core.CorePropertiesLocator$1; Found core mail in /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/mail
INFO  - 2016-09-20 19:20:29.840; [   ] org.apache.solr.core.CoreDescriptor; Created CoreDescriptor: {name=rss, config=solrconfig.xml, loadOnStartup=true, schema=schema.xml, configSetProperties=configsetprops.json, transient=false, dataDir=data/}
INFO  - 2016-09-20 19:20:29.841; [   ] org.apache.solr.core.CorePropertiesLocator$1; Found core rss in /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/rss
INFO  - 2016-09-20 19:20:29.841; [   ] org.apache.solr.core.CorePropertiesLocator; Found 5 core definitions
INFO  - 2016-09-20 19:20:29.851; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/db'
INFO  - 2016-09-20 19:20:29.851; [   ] org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2016-09-20 19:20:29.851; [   ] org.apache.solr.core.SolrResourceLoader; using system property solr.solr.home: /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr
INFO  - 2016-09-20 19:20:29.852; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/db/lib/hsqldb-1.8.0.10.jar' to classloader
INFO  - 2016-09-20 19:20:29.853; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/db/lib/derby-10.9.1.0.jar' to classloader
INFO  - 2016-09-20 19:20:29.853; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/tika'
INFO  - 2016-09-20 19:20:29.853; [   ] org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2016-09-20 19:20:29.853; [   ] org.apache.solr.core.SolrResourceLoader; using system property solr.solr.home: /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr
INFO  - 2016-09-20 19:20:29.859; [   ] org.apache.solr.core.SolrResourceLoader; new SolrResourceLoader for directory: '/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr/solr'
INFO  - 2016-09-20 19:20:29.859; [   ] org.apache.solr.core.SolrResourceLoader; JNDI not configured for solr (NoInitialContextEx)
INFO  - 2016-09-20 19:20:29.859; [   ] org.apache.solr.core.SolrResourceLoader; using system property solr.solr.home: /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/example/example-DIH/solr
INFO  - 2016-09-20 19:20:29.864; [   ] org.apache.solr.servlet.SolrDispatchFilter; user.dir=/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/server
INFO  - 2016-09-20 19:20:29.865; [   ] org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init() done
INFO  - 2016-09-20 19:20:29.886; [   ] org.eclipse.jetty.server.handler.ContextHandler; Started o.e.j.w.WebAppContext@5bcab519{/solr,file:///home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/server/solr-webapp/webapp/,AVAILABLE}{/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/server/solr-webapp/webapp}
INFO  - 2016-09-20 19:20:29.940; [   ] org.eclipse.jetty.server.AbstractConnector; Started ServerConnector@7fe6b70a{HTTP/1.1,[http/1.1]}{0.0.0.0:8983}
INFO  - 2016-09-20 19:20:29.944; [   ] org.eclipse.jetty.server.Server; Started @3124ms
INFO  - 2016-09-20 19:20:29.959; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2016-09-20 19:20:29.964; [   ] org.apache.solr.core.SolrConfig; current version of requestparams : -1
INFO  - 2016-09-20 19:20:29.975; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
INFO  - 2016-09-20 19:20:29.979; [   ] org.apache.solr.core.SolrConfig; Adding specified lib dirs to ClassLoader
WARN  - 2016-09-20 19:20:29.980; [   ] org.apache.solr.core.SolrConfig; Couldn't add files from /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/dataimporthandler/lib filtered by .*\.jar to classpath: /home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/dataimporthandler/lib
INFO  - 2016-09-20 19:20:30.038; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-dataimporthandler-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.039; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-dataimporthandler-extras-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-dataimporthandler-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-dataimporthandler-extras-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/poi-scratchpad-3.15-beta1.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/jdom-1.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.040; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.041; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/bcmail-jdk15-1.45.jar' to classloader
INFO  - 2016-09-20 19:20:30.041; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2016-09-20 19:20:30.041; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/poi-scratchpad-3.15-beta1.jar' to classloader
INFO  - 2016-09-20 19:20:30.041; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/vorbis-java-core-0.8.jar' to classloader
INFO  - 2016-09-20 19:20:30.041; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/xmlbeans-2.6.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.042; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2016-09-20 19:20:30.042; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/apache-mime4j-core-0.7.2.jar' to classloader
INFO  - 2016-09-20 19:20:30.042; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.042; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/vorbis-java-core-0.8.jar' to classloader
INFO  - 2016-09-20 19:20:30.042; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/pdfbox-2.0.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.043; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/juniversalchardet-1.0.3.jar' to classloader
INFO  - 2016-09-20 19:20:30.043; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/rome-1.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.043; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/aspectjrt-1.8.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.044; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/pdfbox-tools-2.0.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.044; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/pdfbox-2.0.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.044; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/vorbis-java-tika-0.8.jar' to classloader
INFO  - 2016-09-20 19:20:30.044; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/rome-1.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.044; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tika-core-1.13.jar' to classloader
INFO  - 2016-09-20 19:20:30.044; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/pdfbox-tools-2.0.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.045; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.045; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/vorbis-java-tika-0.8.jar' to classloader
INFO  - 2016-09-20 19:20:30.045; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/icu4j-56.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.045; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tika-core-1.13.jar' to classloader
INFO  - 2016-09-20 19:20:30.045; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/jempbox-1.8.12.jar' to classloader
INFO  - 2016-09-20 19:20:30.046; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tagsoup-1.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.046; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2016-09-20 19:20:30.046; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tika-xmp-1.13.jar' to classloader
INFO  - 2016-09-20 19:20:30.046; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/fontbox-2.0.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.047; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/jmatio-1.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.047; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tika-java7-1.13.jar' to classloader
INFO  - 2016-09-20 19:20:30.046; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/icu4j-56.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.047; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/xercesImpl-2.9.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.047; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tika-parsers-1.13.jar' to classloader
INFO  - 2016-09-20 19:20:30.048; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/java-libpst-0.8.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.048; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/apache-mime4j-dom-0.7.2.jar' to classloader
INFO  - 2016-09-20 19:20:30.048; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/jackcess-2.1.3.jar' to classloader
INFO  - 2016-09-20 19:20:30.048; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/poi-ooxml-3.15-beta1.jar' to classloader
INFO  - 2016-09-20 19:20:30.048; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/poi-3.15-beta1.jar' to classloader
INFO  - 2016-09-20 19:20:30.049; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/metadata-extractor-2.8.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.049; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/isoparser-1.1.18.jar' to classloader
INFO  - 2016-09-20 19:20:30.050; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/xmpcore-5.1.2.jar' to classloader
INFO  - 2016-09-20 19:20:30.051; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/boilerpipe-1.1.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.051; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/poi-ooxml-schemas-3.15-beta1.jar' to classloader
INFO  - 2016-09-20 19:20:30.051; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/commons-compress-1.11.jar' to classloader
INFO  - 2016-09-20 19:20:30.052; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/xz-1.5.jar' to classloader
INFO  - 2016-09-20 19:20:30.052; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-cell-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.052; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/langid/lib/langdetect-1.1-20120112.jar' to classloader
INFO  - 2016-09-20 19:20:30.052; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/langid/lib/jsonic-1.2.7.jar' to classloader
INFO  - 2016-09-20 19:20:30.052; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-langid-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.053; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/velocity/lib/velocity-tools-2.0.jar' to classloader
INFO  - 2016-09-20 19:20:30.053; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/velocity/lib/velocity-1.7.jar' to classloader
INFO  - 2016-09-20 19:20:30.053; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/velocity/lib/commons-collections-3.2.2.jar' to classloader
INFO  - 2016-09-20 19:20:30.053; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/velocity/lib/commons-beanutils-1.8.3.jar' to classloader
INFO  - 2016-09-20 19:20:30.053; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/dist/solr-velocity-6.2.1.jar' to classloader
INFO  - 2016-09-20 19:20:30.047; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/jempbox-1.8.12.jar' to classloader
INFO  - 2016-09-20 19:20:30.059; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/bcprov-jdk15-1.45.jar' to classloader
INFO  - 2016-09-20 19:20:30.060; [   ] org.apache.solr.core.SolrResourceLoader; Adding 'file:/home/popy/dropbox/Dropbox/devs/gitpopy/modele/mydjango/solr-6.2.1/contrib/extraction/lib/tika-xmp-1.13.jar' to classloader
